1
1	11	21	31	41	51	61	71	81
1639	12	25	33	42	53	62	72	82
1640	12	23	34	41	53	61	71	82
1641	12	25	32	41	52	61	73	82
1642	13	24	32	43	53	62	73	82
1643	13	25	33	41	51	61	73	82
1644	13	22	31	44	53	62	71	82
1645	13	21	34	43	53	61	71	82
1646	11	25	31	44	52	61	71	82
1647	13	25	34	44	53	62	71	81
1648	11	25	33	42	52	61	73	82
1649	13	25	34	41	53	62	71	82
1650	13	23	31	43	52	62	73	81
1651	13	24	31	44	51	62	73	81
1652	13	24	32	42	51	62	73	81
1653	12	24	34	44	53	62	71	81
1654	11	25	31	44	51	61	73	82
1655	13	23	32	43	52	62	71	81
1656	11	25	33	44	51	62	73	81
1657	12	24	32	42	52	61	73	81
1658	13	22	32	42	53	61	73	81
1659	12	25	31	43	53	61	71	82
1660	13	22	32	44	52	62	72	82
1661	12	23	34	42	53	61	73	82
1662	13	25	32	44	53	62	71	82
1663	13	24	33	44	51	62	73	82
1664	11	25	34	41	51	62	72	81
1665	13	21	31	43	53	62	72	82
1666	12	25	33	41	52	62	72	82
1667	11	25	34	41	53	62	71	82
1668	13	22	34	41	53	62	73	81
1669	12	25	34	44	52	62	71	81
1670	13	25	31	44	51	62	73	82
1671	13	23	32	41	53	61	72	81
1672	11	24	33	44	52	62	73	82
1673	11	25	33	44	53	62	71	82
1674	13	24	32	43	51	62	71	82
1675	13	25	32	42	51	61	73	81
1676	12	25	31	44	53	61	72	82
1677	12	25	34	41	53	62	71	82
1678	12	24	34	41	51	61	72	82
1679	13	22	31	42	53	61	73	81
1680	13	25	33	43	52	61	73	82
1681	13	23	32	44	51	61	72	82
1682	11	25	33	44	51	62	72	81
1683	12	23	34	43	52	61	72	82
1684	12	23	34	41	52	62	73	81
1685	12	23	33	42	52	62	71	82
1686	13	25	32	41	53	62	71	82
1687	12	25	32	43	51	62	72	81
1688	13	23	33	43	53	62	71	82
1689	11	25	34	44	52	62	72	81
1690	12	25	33	42	51	62	73	81
1691	13	25	33	44	51	61	73	82
1692	12	24	31	43	52	62	71	81
1693	12	23	31	43	53	61	73	81
1694	12	24	32	42	53	61	71	82
1695	12	24	34	41	52	62	72	81
1696	13	25	31	44	53	61	73	81
1697	12	25	31	44	51	62	73	82
1698	13	22	33	42	53	62	71	82
1699	12	24	33	41	51	62	73	81
1700	12	25	32	41	51	61	71	82
1701	11	24	34	43	52	62	72	82
1702	13	24	33	41	53	62	72	81
1703	11	25	34	43	53	61	71	81
1704	12	23	31	43	53	61	72	82
1705	13	21	34	44	51	62	73	82
1706	11	25	33	44	51	62	72	82
1707	11	25	34	42	53	62	72	82
1708	12	25	32	44	51	61	73	82
1709	13	24	33	41	53	62	73	82
1710	12	24	34	42	53	61	72	82
1711	11	25	33	43	52	62	71	81
1712	12	23	33	44	52	61	71	82
1713	12	24	32	43	53	62	72	81
1714	13	24	32	42	53	62	72	82
1715	13	23	32	41	52	62	73	82
1716	13	25	32	42	53	62	73	82
1717	12	25	31	44	52	61	73	82
1718	12	25	33	42	52	61	73	81
1719	13	24	32	42	52	62	73	81
1720	13	24	32	44	52	62	71	82
1721	12	23	33	44	53	61	71	82
1722	13	24	34	42	52	61	71	81
1723	11	24	34	42	51	62	73	82
1724	11	24	34	42	52	61	71	82
1725	11	24	32	42	53	61	72	82
1726	12	24	31	42	53	61	71	81
1727	11	24	31	44	53	62	73	82
1728	13	23	31	44	53	62	73	82
1729	13	25	34	42	53	61	72	82
1730	13	22	34	43	52	61	73	82
1731	13	23	31	42	51	62	72	82
1732	11	25	34	42	52	62	71	82
1733	13	22	34	41	53	62	71	82
1734	11	24	33	42	52	61	72	82
1735	13	25	34	44	52	62	72	82
1736	12	25	32	43	53	61	73	82
1737	12	24	33	44	52	62	71	81
1738	12	25	32	43	53	61	72	82
1739	12	24	33	44	53	62	72	81
1740	12	25	31	41	53	62	72	82
1741	12	23	34	43	53	61	71	82
1742	11	25	31	43	53	62	73	82
1743	13	24	34	42	53	61	71	82
1744	12	24	31	42	51	61	73	81
1745	13	25	32	44	53	62	72	82
1746	13	22	34	43	52	61	73	81
1747	13	23	33	42	53	62	72	81
1748	11	24	34	41	51	62	72	82
1749	13	22	33	41	53	62	73	81
1750	11	25	31	42	52	62	71	82
1751	12	25	33	42	53	61	71	81
1752	12	23	33	42	52	61	71	82
1753	13	24	32	43	53	62	72	82
1754	13	24	31	43	52	61	73	81
1755	13	24	31	44	53	61	73	81
1756	13	24	31	41	53	62	73	82
1757	13	25	32	43	51	61	73	81
1758	12	23	34	43	52	62	73	81
1759	13	24	34	42	51	62	73	82
1760	13	21	31	43	52	61	73	81
1761	13	21	33	44	53	61	73	82
1762	12	24	33	44	52	62	72	81
1763	13	23	33	42	52	61	72	82
1764	13	23	31	42	51	61	73	81
1765	13	21	34	42	53	61	72	82
1766	13	25	34	42	51	61	73	82
1767	13	25	32	44	51	62	72	82
1768	13	22	31	42	53	62	72	82
1769	12	23	33	44	51	62	71	82
1770	12	23	33	41	53	62	73	82
1771	12	24	34	44	52	61	72	82
1772	11	25	33	41	51	62	73	82
1773	13	24	32	43	52	61	72	81
1774	11	25	32	44	51	62	73	81
1775	13	25	34	42	51	62	73	82
1776	13	25	33	42	53	62	72	82
1777	13	23	33	41	53	61	71	81
1778	11	24	33	43	53	62	73	82
1779	13	23	32	44	51	62	72	82
1780	13	23	34	41	52	62	73	81
1781	13	23	33	43	52	62	72	81
1782	13	24	32	43	52	61	71	82
1783	12	25	34	43	53	62	72	82
1784	12	25	32	44	51	62	71	81
1785	12	24	34	43	52	61	72	81
1786	13	25	34	43	51	62	72	82
1787	12	25	32	43	51	61	71	82
1788	13	23	32	43	51	61	73	82
1789	13	23	33	41	52	62	73	81
1790	12	25	32	43	53	62	71	82
1791	13	24	32	42	53	62	73	81
1792	11	25	34	43	53	62	73	81
1793	13	23	34	42	52	61	73	81
1794	13	23	33	41	52	61	71	82
1795	13	23	32	43	53	61	71	82
1796	13	23	33	42	51	62	72	81
1797	13	25	31	43	52	61	71	82
1798	12	23	32	43	53	62	72	82
1799	13	24	33	42	53	62	71	82
1800	12	24	32	42	53	61	73	82
1801	13	23	33	43	52	62	73	82
1802	12	23	32	41	53	61	71	82
1803	12	25	31	43	51	62	73	82
1804	11	25	33	44	51	62	73	82
1805	12	24	33	44	53	61	72	82
1806	11	24	34	41	53	61	72	82
1807	12	25	33	41	52	62	73	82
1808	13	25	34	44	52	61	73	81
1809	12	24	34	44	52	61	73	82
1810	12	24	31	42	52	62	72	82
1811	13	23	31	41	53	62	72	82
1812	11	25	34	42	51	62	72	81
1813	13	24	31	44	52	62	72	81
1814	11	25	34	41	52	62	73	81
1815	13	25	33	43	51	62	72	81
1816	13	22	34	42	53	61	72	82
1817	13	22	32	42	53	62	73	82
1818	13	21	32	42	53	61	71	82
1819	12	25	33	43	52	62	73	81
1820	13	24	31	41	53	62	72	82
1821	13	23	34	42	51	62	71	82
1822	13	22	31	44	53	62	72	82
1823	13	23	34	43	53	62	72	81
1824	12	24	32	41	53	61	71	81
1825	13	21	34	41	53	61	71	82
1826	13	24	34	44	51	61	71	82
1827	13	25	32	43	53	61	73	82
1828	12	25	32	42	51	61	73	82
1829	13	25	33	43	51	61	71	82
1830	13	21	33	42	53	61	71	82
1831	11	25	33	42	53	61	73	82
1832	12	24	33	41	52	61	73	81
1833	12	25	32	43	51	62	73	81
1834	12	24	34	44	51	62	72	82
1835	13	24	34	41	53	61	72	82
1836	11	25	34	44	53	62	72	82
1837	13	24	31	43	52	62	73	81
1838	12	23	34	44	52	62	71	82
1839	13	25	31	44	53	62	73	81
1840	12	25	33	43	51	62	73	82
1841	12	24	32	42	51	62	73	81
1842	11	25	33	43	51	62	72	81
1843	12	23	34	41	51	62	73	81
1844	13	25	31	42	53	61	71	81
1845	12	24	32	43	51	62	73	82
1846	11	24	34	43	52	62	73	82
1847	11	24	32	41	53	62	71	82
1848	11	24	32	44	51	62	72	82
1849	13	25	33	42	53	61	72	82
1850	11	25	31	44	53	62	71	81
1851	11	25	33	42	53	61	73	81
1852	13	23	33	41	51	61	72	82
1853	13	25	32	44	53	61	71	81
1854	13	22	34	41	53	61	73	81
1855	13	21	32	44	53	62	71	82
1856	12	24	34	42	52	62	71	82
1857	13	23	32	44	53	61	73	82
1858	13	22	34	41	51	62	73	82
1859	11	25	32	42	52	61	73	81
1860	13	23	34	44	53	62	71	81
1861	13	25	33	44	52	62	72	82
1862	13	24	33	41	51	62	71	82
1863	13	23	34	44	52	61	73	82
1864	13	25	33	43	52	61	73	81
1865	12	24	33	41	53	61	73	81
1866	11	24	32	44	51	62	71	82
1867	12	25	32	43	51	61	73	82
1868	12	23	34	44	52	61	73	82
1869	13	24	31	44	51	61	72	82
1870	13	21	31	44	52	61	73	81
1871	12	23	34	43	53	61	72	82
1872	12	24	34	43	53	62	73	82
1873	13	22	32	41	53	61	71	82
1874	11	25	32	42	51	62	72	82
1875	12	23	34	42	52	61	72	82
1876	12	25	31	43	52	62	72	81
1877	12	23	33	43	53	62	73	82
1878	11	25	32	41	53	61	72	81
1879	11	25	32	44	53	62	71	81
1880	13	25	32	42	52	61	72	82
1881	13	23	31	43	52	61	72	82
1882	11	25	34	41	51	62	73	82
1883	13	23	34	42	51	62	73	81
1884	12	25	33	43	53	62	71	81
1885	13	24	33	41	53	62	72	82
1886	12	23	33	44	53	62	73	81
1887	13	25	31	43	51	62	72	82
1888	12	24	32	44	51	62	71	82
1889	13	23	34	43	51	62	72	82
1890	12	25	33	41	52	61	71	82
1891	11	24	31	42	53	61	72	82
1892	13	24	34	41	51	61	71	82
1893	13	25	31	44	53	62	72	81
1894	11	25	31	44	53	61	73	81
1895	13	24	34	41	51	62	71	81
1896	13	24	32	44	52	62	72	81
1897	13	23	33	42	51	61	71	82
1898	12	25	32	43	52	62	72	82
1899	13	25	33	43	51	62	73	81
1900	13	25	32	41	53	61	71	81
1901	12	24	34	41	53	61	71	82
1902	12	24	33	41	52	62	73	82
1903	13	23	34	44	53	62	72	82
1904	13	23	32	41	53	62	72	81
1905	12	25	32	44	52	61	71	81
1906	13	21	32	44	52	62	71	82
1907	13	22	32	43	53	61	72	82
1908	12	24	32	44	51	61	72	82
1909	12	24	31	44	52	62	72	81
1910	13	22	33	43	51	62	73	81
1911	12	25	32	42	51	61	72	82
1912	11	25	32	44	53	61	71	81
1913	11	25	31	42	52	61	73	82
1914	13	24	34	41	51	62	71	82
1915	13	25	31	41	52	61	71	82
1916	11	24	34	42	52	61	72	82
1917	13	25	34	41	52	61	73	82
1918	11	24	33	44	53	61	73	81
1919	13	21	33	44	53	61	71	82
1920	11	25	34	41	53	62	73	81
1921	11	25	32	41	52	62	73	81
1922	13	22	32	44	51	62	73	81
1923	11	24	32	41	53	62	73	81
1924	13	23	32	44	53	62	73	82
1925	11	24	32	43	53	62	72	82
1926	12	23	31	43	53	62	72	82
1927	13	21	31	43	53	62	73	81
1928	13	23	34	43	51	61	73	82
1929	13	22	33	42	53	61	72	82
1930	13	25	33	44	52	62	71	82
1931	12	24	32	41	51	62	72	82
1932	13	24	31	44	52	62	73	81
1933	12	24	33	44	53	61	71	82
1934	12	24	33	42	53	62	73	82
1935	11	25	34	41	53	62	73	82
1936	13	23	34	42	53	61	72	81
1937	12	25	31	43	51	61	71	82
1938	13	24	32	41	53	61	71	81
1939	11	25	31	42	53	61	72	82
1940	11	25	33	43	52	61	72	81
1941	13	24	34	43	52	61	73	81
1942	13	25	34	44	51	62	73	81
1943	13	24	32	43	53	61	73	82
1944	13	24	33	44	52	62	72	81
1945	13	23	31	43	53	61	71	82
1946	13	25	33	41	52	62	71	82
1947	13	24	33	43	53	62	72	81
1948	13	22	31	43	51	62	72	82
1949	13	21	33	43	52	61	73	82
1950	12	23	34	43	53	62	73	82
1951	13	23	34	42	51	62	72	82
1952	12	25	31	44	52	62	72	81
1953	12	25	32	41	51	62	71	82
1954	13	23	31	44	53	61	73	81
1955	12	24	34	41	52	61	71	81
1956	13	23	33	43	53	61	73	82
1957	13	21	33	42	51	62	73	82
1958	11	24	34	42	51	62	72	82
1959	13	25	33	44	53	61	72	82
1960	13	24	33	43	52	61	73	81
1961	11	24	34	41	52	62	72	82
1962	13	23	34	44	52	61	72	82
1963	12	24	33	42	51	62	73	82
1964	12	25	32	42	53	62	71	81
1965	11	24	34	43	53	61	73	82
1966	13	24	33	44	52	62	72	82
1967	12	23	32	43	52	62	71	82
1968	13	25	32	42	53	61	72	82
1969	13	23	32	44	53	61	71	82
1970	12	25	33	41	51	61	72	82
1971	12	25	34	44	51	61	72	82
1972	11	25	34	41	52	61	73	82
1973	13	24	33	42	52	61	71	82
1974	13	24	31	44	53	61	72	81
1975	11	24	33	43	51	62	71	82
1976	13	23	33	44	52	62	72	81
1977	13	24	32	44	52	62	71	81
1978	11	25	32	43	51	61	72	82
1979	12	24	34	44	51	61	73	81
1980	12	23	34	41	52	61	73	81
1981	11	24	34	44	53	61	71	82
1982	13	25	31	44	52	61	71	81
1983	11	25	34	42	52	61	73	81
1984	11	25	33	42	51	61	73	82
1985	12	25	33	43	52	61	72	82
1986	12	25	32	43	52	62	71	81
1987	13	25	34	42	52	62	71	81
1988	11	24	34	42	53	62	71	82
1989	12	23	31	42	53	61	71	82
1990	13	23	32	41	51	62	73	81
1991	11	25	33	43	52	62	72	82
1992	13	21	34	44	52	61	73	81
1993	13	24	32	44	53	62	72	82
1994	13	25	32	44	52	62	73	82
1995	12	24	32	41	53	61	73	81
1996	11	25	33	41	51	61	73	82
1997	13	24	32	44	53	61	72	82
1998	12	23	34	43	51	62	73	82
1999	13	24	31	42	51	61	73	81
2000	12	25	34	43	52	61	71	82
2001	13	24	34	42	51	62	71	81
2002	13	21	34	43	52	62	73	82
2003	12	25	34	44	53	62	72	82
2004	13	25	34	44	53	61	73	81
2005	13	22	31	42	53	61	71	82
2006	13	23	34	44	52	62	71	81
2007	12	23	33	42	53	61	72	82
2008	12	25	34	43	53	62	72	81
2009	12	25	31	41	52	62	73	81
2010	13	23	31	42	53	62	73	81
2011	13	25	33	44	51	62	73	81
2012	13	24	32	42	51	61	72	82
2013	12	25	34	42	53	61	73	81
2014	11	25	32	43	51	61	73	81
2015	11	25	33	42	52	61	72	82
2016	13	21	32	44	52	61	73	81
2017	13	25	34	41	51	62	71	81
2018	13	21	31	43	52	62	73	81
2019	13	23	34	44	53	61	71	81
2020	12	25	32	44	53	62	72	81
2021	13	24	34	41	53	62	71	82
2022	11	24	34	42	53	61	72	82
2023	13	23	33	44	51	62	71	81
2024	13	23	32	43	52	62	73	81
2025	13	25	34	44	51	62	72	82
2026	13	24	31	43	53	61	72	82
2027	11	24	31	43	51	62	71	82
2028	13	24	32	42	53	62	73	82
2029	11	25	32	43	53	62	73	81
2030	12	23	34	42	53	62	73	81
2031	13	25	32	43	53	62	73	82
2032	12	25	34	44	51	62	71	81
2033	13	24	33	43	53	62	73	82
2034	12	24	31	42	51	61	71	82
2035	13	25	33	42	52	61	72	81
2036	11	25	34	42	51	62	73	81
2037	12	23	31	43	51	62	72	82
2038	13	25	32	43	51	62	72	82
2039	12	25	33	43	53	61	72	82
2040	13	25	32	43	53	62	73	81
2041	13	22	33	43	52	62	73	82
2042	13	23	32	44	52	61	73	81
2043	11	24	33	43	52	61	73	82
2044	13	21	34	43	51	62	73	81
2045	12	25	34	42	52	62	72	82
2046	13	22	33	42	52	62	72	82
2047	12	25	32	42	51	62	72	82
2048	13	24	31	42	52	62	73	81
2049	13	25	33	42	53	62	73	81
2050	12	24	34	41	51	62	73	82
2051	12	25	33	41	51	61	73	82
2052	11	25	31	43	53	62	71	81
2053	12	24	34	44	51	62	73	82
2054	13	24	31	42	51	61	71	82
2055	11	24	33	42	52	61	71	82
2056	11	25	34	42	52	62	73	82
2057	11	24	34	44	53	61	73	82
2058	13	25	31	43	52	62	73	81
2059	13	24	33	44	53	62	72	82
2060	13	23	31	44	53	62	72	82
2061	13	23	34	42	52	62	73	81
2062	11	25	34	42	53	61	72	82
2063	13	21	34	43	53	62	73	81
2064	12	24	32	44	52	62	73	82
2065	12	25	32	44	51	62	73	81
2066	11	24	33	44	53	62	72	82
2067	11	25	34	44	52	62	73	81
2068	13	25	31	41	53	61	71	82
2069	13	25	32	44	52	62	73	81
2070	13	23	32	43	51	61	73	81
2071	13	23	31	44	51	61	73	81
2072	11	25	31	41	52	61	72	82
2073	13	24	32	42	53	62	72	81
2074	12	23	34	43	53	61	73	81
2075	13	22	34	44	53	61	73	81
2076	11	24	34	44	53	61	72	82
2077	12	24	31	44	53	61	71	81
2078	13	24	32	43	51	62	73	82
2079	12	25	31	44	53	61	73	82
2080	12	23	34	42	52	62	72	82
2081	13	22	33	41	53	62	71	82
2082	13	25	33	42	52	62	72	82
2083	11	25	32	41	52	62	71	82
2084	13	24	34	44	53	61	73	81
2085	13	25	34	44	53	61	71	81
2086	12	25	31	44	52	62	73	81
2087	13	21	34	41	52	62	73	81
2088	12	23	34	44	52	62	73	82
2089	13	23	31	43	53	62	73	82
2090	12	23	32	44	52	61	72	82
2091	11	25	32	43	53	62	72	81
2092	12	24	34	41	53	62	73	82
2093	13	24	32	44	53	62	73	82
2094	13	24	34	42	52	61	73	82
2095	13	25	33	43	52	62	73	82
2096	11	25	31	42	51	62	72	82
2097	11	24	33	43	52	61	72	82
2098	11	25	31	44	51	62	73	81
2099	12	24	34	44	52	62	73	82
2100	11	24	31	44	53	62	71	82
2101	13	23	31	42	53	61	72	82
2102	13	23	32	43	53	62	71	82
2103	13	25	33	43	52	62	72	81
2104	13	25	34	44	51	61	73	82
2105	12	23	32	43	51	62	72	82
2106	11	25	33	44	52	62	71	82
2107	13	21	32	43	53	61	72	82
2108	13	22	32	44	53	61	71	82
2109	12	24	34	41	51	61	73	82
2110	12	23	33	44	53	62	71	82
2111	13	22	34	41	53	62	73	82
2112	13	24	34	44	53	62	72	82
2113	12	24	33	42	53	62	71	81
2114	13	24	34	44	52	62	72	81
2115	13	23	33	42	53	61	71	81
2116	11	25	31	42	51	62	73	82
2117	12	25	33	42	52	62	72	81
2118	12	23	31	43	52	62	73	82
2119	12	25	34	42	51	61	73	82
2120	13	25	33	42	53	61	71	82
2121	13	24	34	44	52	62	72	82
2122	13	23	32	43	52	61	72	82
2123	13	25	34	41	53	62	72	82
2124	13	22	31	43	52	62	73	81
2125	13	21	33	42	52	61	71	82
2126	12	23	31	44	52	62	73	82
2127	13	24	34	42	52	62	71	81
2128	12	24	34	42	52	62	73	81
2129	12	24	34	42	53	61	72	81
2130	13	24	34	42	53	62	73	82
2131	13	25	32	43	53	61	71	82
2132	11	25	34	42	53	62	71	81
2133	12	24	32	41	53	61	72	82
2134	13	24	34	41	52	61	71	82
2135	13	25	31	44	52	62	71	82
2136	13	25	34	42	53	62	72	81
2137	11	25	31	44	51	62	71	82
2138	11	25	31	44	52	61	72	82
2139	12	24	33	44	52	62	73	81
2140	13	21	34	44	53	62	72	82
2141	12	25	32	41	53	62	71	82
2142	12	24	31	43	52	61	72	81
2143	12	25	34	43	53	62	73	81
2144	12	24	32	43	53	61	73	81
2145	12	24	32	42	53	62	72	81
2146	12	24	31	43	53	61	72	81
2147	12	25	33	43	53	61	73	81
2148	13	24	33	44	52	62	71	82
2149	12	24	33	44	52	61	71	82
2150	12	25	32	44	52	61	72	82
2151	13	21	32	44	52	62	73	81
2152	13	25	31	41	53	61	72	82
2153	12	25	34	44	52	62	72	82
2154	13	24	31	44	53	62	72	81
2155	13	25	34	43	52	61	71	82
2156	13	24	31	43	52	62	72	82
2157	13	22	31	44	52	62	73	81
2158	13	21	34	44	53	62	73	81
2159	12	25	32	43	52	61	72	81
2160	12	24	33	41	53	62	72	81
2161	13	23	32	42	52	62	73	81
2162	13	24	32	41	51	62	73	81
2163	13	23	31	43	51	62	72	82
2164	12	24	32	41	52	61	71	82
2165	13	24	33	43	52	62	72	81
2166	12	25	34	44	52	61	72	81
2167	12	23	34	44	53	61	72	82
2168	13	23	33	43	51	61	71	82
2169	13	25	31	43	51	61	71	82
2170	12	25	31	43	52	62	73	82
2171	13	21	34	43	52	61	71	82
2172	13	24	31	44	52	61	71	81
2173	13	24	31	44	51	61	71	82
2174	11	24	33	43	52	61	71	82
2175	13	24	32	43	51	62	71	81
2176	11	25	31	44	52	62	71	82
2177	11	25	34	43	51	62	72	82
2178	12	24	33	41	51	61	73	82
2179	13	21	32	44	53	61	72	82
2180	13	23	33	41	53	61	72	82
2181	12	23	32	41	53	62	72	82
2182	12	24	34	43	52	61	71	81
2183	13	22	31	43	52	61	71	82
2184	12	25	31	43	52	62	73	81
2185	12	23	32	41	53	62	73	82
2186	13	21	31	43	52	61	71	82
2187	12	24	32	43	51	62	73	81
2188	13	23	34	41	52	61	72	82
2189	11	25	33	41	51	62	73	81
2190	13	21	34	41	52	61	71	82
2191	13	25	32	44	53	62	73	81
2192	13	24	34	44	53	62	73	82
2193	12	25	33	42	53	62	72	81
2194	11	24	32	43	52	61	73	82
2195	12	24	32	43	52	61	71	82
2196	13	22	34	41	52	61	73	82
2197	13	23	31	43	52	62	71	81
2198	13	21	32	43	51	62	73	82
2199	11	24	34	41	52	62	73	81
2200	12	25	33	42	52	62	72	82
2201	13	21	32	43	51	62	72	82
2202	11	24	33	41	53	62	73	81
2203	11	25	31	42	53	62	72	82
2204	12	24	33	44	52	62	73	82
2205	13	21	32	43	52	61	72	82
2206	11	24	32	42	53	62	73	81
2207	13	22	34	43	51	62	73	82
2208	13	23	33	44	53	61	71	81
2209	11	25	33	42	53	61	71	81
2210	13	25	33	44	52	61	71	82
2211	12	25	33	42	52	62	71	81
2212	11	25	32	43	52	61	72	81
2213	13	25	32	44	51	62	73	82
2214	13	23	32	44	53	62	71	82
2215	13	24	31	44	53	62	73	81
2216	12	24	31	41	52	62	71	82
2217	12	25	31	41	51	62	72	82
2218	11	24	32	41	53	61	72	82
2219	11	25	34	41	53	62	72	81
2220	13	25	33	42	53	61	71	81
2221	12	23	31	44	52	61	73	82
2222	11	24	34	41	53	61	73	81
2223	13	25	33	41	53	61	73	82
2224	13	24	32	41	51	62	72	82
2225	12	25	33	44	53	62	71	82
2226	11	24	31	43	52	62	72	82
2227	13	25	32	42	52	61	71	82
2228	12	25	31	43	52	62	71	81
2229	11	24	31	42	53	61	73	81
2230	13	21	33	42	52	61	73	81
2231	12	25	34	42	53	61	72	81
2232	12	24	33	41	52	61	71	82
2233	13	24	31	41	52	61	72	82
2234	11	25	32	43	52	62	73	81
2235	13	21	31	43	52	61	72	82
2236	11	24	31	43	53	61	73	82
2237	13	24	32	43	53	62	73	81
2238	11	25	33	43	53	61	73	81
2239	13	24	32	42	53	62	71	82
2240	13	21	33	44	53	61	73	81
2241	13	22	32	43	52	62	73	81
2242	12	24	32	42	53	61	71	81
2243	13	22	34	42	53	62	72	82
2244	13	24	33	43	53	61	72	82
2245	13	24	34	44	51	62	73	82
2246	12	25	34	43	51	62	71	81
2247	13	24	33	42	51	62	72	82
2248	13	21	33	42	53	61	72	82
2249	12	25	33	44	51	62	71	81
2250	13	25	33	41	51	62	73	82
2251	13	21	32	42	53	62	73	81
2252	13	23	34	42	53	61	72	82
2253	13	23	33	42	51	61	73	81
2254	12	25	33	41	51	62	72	82
2255	13	21	34	42	51	62	72	82
2256	13	21	31	43	53	62	71	82
2257	13	21	34	42	53	62	73	81
2258	13	24	34	43	53	61	71	81
2259	11	25	34	44	52	61	71	82
2260	11	25	32	44	52	61	73	82
2261	13	23	33	44	51	61	73	81
2262	12	25	32	43	51	62	73	82
2263	13	24	33	41	51	61	72	82
2264	11	25	32	41	53	62	73	81
2265	13	23	34	42	51	62	73	82
2266	13	22	32	41	53	61	72	82
2267	12	25	32	41	52	61	71	82
2268	13	25	31	42	51	61	73	81
2269	13	23	34	42	51	61	71	82
2270	12	23	34	44	53	61	73	82
2271	13	25	31	42	51	61	72	82
2272	11	24	34	44	53	62	73	81
2273	12	24	32	41	51	61	71	82
2274	11	24	33	43	53	62	71	82
2275	12	24	32	42	51	62	72	82
2276	12	25	34	43	53	61	72	82
2277	12	24	33	44	51	61	73	81
2278	11	25	34	44	53	62	71	82
2279	12	23	33	42	53	62	72	82
2280	13	25	32	44	52	62	71	81
2281	11	24	33	44	53	62	71	82
2282	11	25	34	41	52	62	71	82
2283	13	21	31	44	53	62	73	81
2284	13	25	33	41	51	62	73	81
2285	13	23	32	44	52	62	72	82
2286	11	25	31	43	51	62	71	82
2287	11	25	31	44	52	61	73	82
2288	13	24	34	41	52	61	73	82
2289	13	25	31	43	53	62	73	81
2290	13	22	33	44	52	61	71	82
2291	13	22	31	42	53	62	71	82
2292	11	25	33	41	51	61	72	82
2293	12	25	33	43	52	62	71	81
2294	13	23	32	41	51	61	73	82
2295	12	23	31	43	52	61	72	82
2296	13	24	32	44	51	61	71	82
2297	13	22	33	44	52	61	73	81
2298	13	25	32	41	51	61	71	82
2299	13	24	34	43	52	61	72	82
2300	12	24	31	44	52	61	72	81
2301	13	23	34	43	51	62	73	82
2302	13	23	33	43	53	61	72	81
2303	13	25	31	42	53	61	71	82
2304	12	24	32	41	51	62	73	81
2305	12	24	33	44	51	62	71	81
2306	12	25	31	42	53	62	71	81
2307	13	22	34	43	52	62	71	82
2308	13	24	33	44	51	62	71	82
2309	13	24	31	43	51	61	73	82
2310	12	23	34	44	53	62	73	81
2311	13	24	33	41	52	61	73	82
2312	13	21	32	43	53	61	73	81
2313	13	24	34	41	52	62	72	82
2314	11	25	32	43	51	62	73	81
2315	12	25	32	42	52	61	73	82
2316	13	25	34	43	53	61	72	81
2317	12	24	34	43	51	61	72	82
2318	12	25	32	43	52	62	72	81
2319	11	25	32	42	51	61	73	81
2320	11	24	31	42	53	61	71	82
2321	13	23	32	44	51	62	71	82
2322	13	25	32	41	52	62	73	81
2323	12	24	32	41	53	62	72	81
2324	11	25	33	41	51	61	73	81
2325	13	24	34	41	51	62	72	82
2326	13	24	33	43	53	62	71	82
2327	13	23	33	41	51	62	73	82
2328	13	24	32	43	52	62	73	81
2329	13	24	32	41	52	61	73	82
2330	13	21	33	43	53	61	71	82
2331	11	25	34	43	53	62	71	81
2332	13	23	34	42	52	61	71	81
2333	13	23	34	42	52	62	73	82
2334	12	23	34	43	53	62	72	82
2335	11	25	32	44	51	62	73	82
2336	12	25	34	44	53	62	73	81
2337	11	24	34	44	53	61	73	81
2338	12	23	32	41	53	62	71	82
2339	13	24	31	44	51	61	73	81
2340	12	25	31	42	51	62	73	82
2341	13	23	34	42	51	62	72	81
2342	13	25	33	41	51	61	71	82
2343	11	25	31	42	51	61	73	81
2344	11	24	34	41	51	62	73	82
2345	12	25	34	42	52	62	72	81
2346	12	25	32	41	52	62	73	82
2347	13	25	33	44	52	62	72	81
2348	12	23	34	43	52	61	73	81
2349	13	23	33	44	51	62	73	81
2350	12	24	31	41	53	61	73	81
2351	12	24	34	41	51	61	71	82
2352	13	24	32	43	52	62	71	82
2353	12	24	32	41	53	61	73	82
2354	12	24	34	44	53	62	73	81
2355	13	23	33	43	52	61	73	82
2356	12	24	31	43	52	62	72	82
2357	13	23	33	43	53	62	72	82
2358	11	24	34	42	53	61	73	81
2359	12	24	33	42	53	62	72	82
2360	13	25	32	44	51	61	71	82
2361	12	23	33	43	52	61	71	82
2362	13	23	34	43	52	62	73	82
2363	13	22	33	42	53	61	71	82
2364	13	23	31	42	53	62	73	82
2365	12	25	33	43	53	61	72	81
2366	12	23	32	43	52	61	71	82
2367	13	24	32	41	52	62	73	82
2368	12	25	34	41	51	62	72	82
2369	13	25	34	42	52	62	73	81
2370	13	21	34	44	53	61	71	82
2371	13	25	32	43	52	61	73	81
2372	12	24	33	43	52	62	71	81
2373	13	23	34	44	51	61	71	82
